R,algorithm,date,iteration,seed,size
100,RLSSDstarstar,20210126191442_132,8,16116848821319930,"(10, 50)"
100,RLSSDstarstar,20210126191442_14,14,16116848821404950,"(10, 50)"
100,RLSSDstarstar,20210126191442_142,26,16116848821424070,"(10, 50)"
100,RLSSDstarstar,20210126191442_156,22,16116848821560600,"(10, 50)"
100,RLSSDstarstar,20210126191442_225,74,16116848822235100,"(10, 50)"
100,RLSSDstarstar,20210126191442_249,15,16116848822493300,"(10, 50)"
100,RLSSDstarstar,20210126191442_337,4692,16116848822508882,"(10, 50)"
100,RLSSDstarstar,20210126191442_342,21,16116848823415840,"(10, 50)"
100,RLSSDstarstar,20210126191442_344,13,16116848823438270,"(10, 50)"
100,RLSSDstarstar,20210126191442_481,24,16116848824807470,"(10, 50)"
100,RLSSDstarstar,20210126191442_544,12,16116848825445220,"(10, 50)"
100,RLSSDstarstar,20210126191442_551,29,16116848825505560,"(10, 50)"
100,RLSSDstarstar,20210126191442_557,48,16116848825559640,"(10, 50)"
100,RLSSDstarstar,20210126191442_559,16,16116848825586268,"(10, 50)"
100,RLSSDstarstar,20210126191442_56,8,16116848825598230,"(10, 50)"
100,RLSSDstarstar,20210126191442_561,10,16116848825608060,"(10, 50)"
100,RLSSDstarstar,20210126191442_583,22,16116848825833220,"(10, 50)"
100,RLSSDstarstar,20210126191442_585,19,16116848825846952,"(10, 50)"
100,RLSSDstarstar,20210126191442_693,4807,16116848825877358,"(10, 50)"
100,RLSSDstarstar,20210126191442_695,11,16116848826950520,"(10, 50)"
100,RLSSDstarstar,20210126191442_743,1975,16116848826965580,"(10, 50)"
100,RLSSDstarstar,20210126191442_844,4916,16116848827446590,"(10, 50)"
100,RLSSDstarstar,20210126191442_863,70,16116848828622170,"(10, 50)"
100,RLSSDstarstar,20210126191443_11,60,16116848831093050,"(10, 50)"
100,RLSSDstarstar,20210126191443_124,9,16116848831245690,"(10, 50)"
100,RLSSDstarstar,20210126191443_127,77,16116848831257290,"(10, 50)"
100,RLSSDstarstar,20210126191443_284,17,16116848832845160,"(10, 50)"
100,RLSSDstarstar,20210126191443_286,19,16116848832858890,"(10, 50)"
100,RLSSDstarstar,20210126191443_288,36,16116848832871770,"(10, 50)"
100,RLSSDstarstar,20210126191443_316,14,16116848833160060,"(10, 50)"
100,RLSSDstarstar,20210126191443_412,4699,16116848833230760,"(10, 50)"
100,RLSSDstarstar,20210126191443_414,33,16116848834136060,"(10, 50)"
100,RLSSDstarstar,20210126191443_532,5435,16116848834172160,"(10, 50)"
100,RLSSDstarstar,20210126191443_537,14,16116848835368660,"(10, 50)"
100,RLSSDstarstar,20210126191443_542,115,16116848835380840,"(10, 50)"
100,RLSSDstarstar,20210126191443_546,130,16116848835431470,"(10, 50)"
100,RLSSDstarstar,20210126191443_56,35,16116848835587960,"(10, 50)"
100,RLSSDstarstar,20210126191443_567,166,16116848835633240,"(10, 50)"
100,RLSSDstarstar,20210126191443_571,67,16116848835699160,"(10, 50)"
100,RLSSDstarstar,20210126191443_574,101,16116848835723150,"(10, 50)"
100,RLSSDstarstar,20210126191443_578,105,16116848835763208,"(10, 50)"
100,RLSSDstarstar,20210126191443_582,11,16116848835819622,"(10, 50)"
100,RLSSDstarstar,20210126191443_703,5437,16116848835973540,"(10, 50)"
100,RLSSDstarstar,20210126191443_709,168,16116848837045578,"(10, 50)"
100,RLSSDstarstar,20210126191443_714,140,16116848837111710,"(10, 50)"
100,RLSSDstarstar,20210126191443_72,50,16116848837192650,"(10, 50)"
100,RLSSDstarstar,20210126191443_82,4968,16116848837214780,"(10, 50)"
100,RLSSDstarstar,20210126191443_822,47,16116848838217170,"(10, 50)"
100,RLSSDstarstar,20210126191443_824,43,16116848838237160,"(10, 50)"
100,RLSSDstarstar,20210126191443_829,88,16116848838255530,"(10, 50)"
100,RLSSDstarstar,20210126191443_84,69,16116848838392930,"(10, 50)"
100,RLSSDstarstar,20210126191443_842,19,16116848838416720,"(10, 50)"
100,RLSSDstarstar,20210126191443_843,17,16116848838427898,"(10, 50)"
100,RLSSDstarstar,20210126191443_846,72,16116848838438880,"(10, 50)"
100,RLSSDstarstar,20210126191443_879,8,16116848838796070,"(10, 50)"
100,RLSSDstarstar,20210126191443_992,4925,16116848838807982,"(10, 50)"
100,RLSSDstarstar,20210126191443_994,9,16116848839939712,"(10, 50)"
100,RLSSDstarstar,20210126191443_997,91,16116848839962860,"(10, 50)"
100,RLSSDstarstar,20210126191444_032,39,16116848840314820,"(10, 50)"
100,RLSSDstarstar,20210126191444_033,15,16116848840333870,"(10, 50)"
100,RLSSDstarstar,20210126191444_039,64,16116848840374980,"(10, 50)"
100,RLSSDstarstar,20210126191444_047,31,16116848840467860,"(10, 50)"
100,RLSSDstarstar,20210126191444_049,26,16116848840487872,"(10, 50)"
100,RLSSDstarstar,20210126191444_051,50,16116848840505330,"(10, 50)"
100,RLSSDstarstar,20210126191444_054,53,16116848840530370,"(10, 50)"
100,RLSSDstarstar,20210126191444_065,20,16116848840653630,"(10, 50)"
100,RLSSDstarstar,20210126191444_067,13,16116848840669820,"(10, 50)"
100,RLSSDstarstar,20210126191444_07,77,16116848840683380,"(10, 50)"
100,RLSSDstarstar,20210126191444_072,27,16116848840714828,"(10, 50)"
100,RLSSDstarstar,20210126191444_137,2433,16116848840830490,"(10, 50)"
100,RLSSDstarstar,20210126191444_143,24,16116848841421800,"(10, 50)"
100,RLSSDstarstar,20210126191444_145,23,16116848841451420,"(10, 50)"
100,RLSSDstarstar,20210126191444_149,44,16116848841481112,"(10, 50)"
100,RLSSDstarstar,20210126191444_227,45,16116848842272670,"(10, 50)"
100,RLSSDstarstar,20210126191444_245,89,16116848842433240,"(10, 50)"
100,RLSSDstarstar,20210126191444_257,178,16116848842518410,"(10, 50)"
100,RLSSDstarstar,20210126191444_373,6060,16116848842583230,"(10, 50)"
100,RLSSDstarstar,20210126191444_375,32,16116848843752962,"(10, 50)"
100,RLSSDstarstar,20210126191444_377,65,16116848843766640,"(10, 50)"
100,RLSSDstarstar,20210126191444_378,15,16116848843782820,"(10, 50)"
100,RLSSDstarstar,20210126191444_38,48,16116848843796870,"(10, 50)"
100,RLSSDstarstar,20210126191444_392,35,16116848843915492,"(10, 50)"
100,RLSSDstarstar,20210126191444_5,13,16116848845002160,"(10, 50)"
100,RLSSDstarstar,20210126191444_502,31,16116848845015240,"(10, 50)"
100,RLSSDstarstar,20210126191444_512,378,16116848845033280,"(10, 50)"
100,RLSSDstarstar,20210126191444_556,1234,16116848845311552,"(10, 50)"
100,RLSSDstarstar,20210126191444_557,15,16116848845574920,"(10, 50)"
100,RLSSDstarstar,20210126191444_559,25,16116848845587780,"(10, 50)"
100,RLSSDstarstar,20210126191444_561,33,16116848845605610,"(10, 50)"
100,RLSSDstarstar,20210126191444_636,42,16116848846358760,"(10, 50)"
100,RLSSDstarstar,20210126191444_637,10,16116848846373460,"(10, 50)"
100,RLSSDstarstar,20210126191444_639,40,16116848846384720,"(10, 50)"
100,RLSSDstarstar,20210126191513_769,5942,16116849136517652,"(10, 50)"
100,RLSSDstarstar,20210126191513_835,26,16116849138352220,"(10, 50)"
100,RLSSDstarstar,20210126191513_836,18,16116849138366150,"(10, 50)"
100,RLSSDstarstar,20210126191513_846,380,16116849138395290,"(10, 50)"
100,RLSSDstarstar,20210126191513_848,39,16116849138480990,"(10, 50)"
100,RLSSDstarstar,20210126191513_85,32,16116849138498558,"(10, 50)"
100,RLSSDstarstar,20210126191513_905,7,16116849139056612,"(10, 50)"
100,RLSSDstarstar,20210126191513_909,27,16116849139084110,"(10, 50)"
100,RLSSDstarstar,20210126191513_911,52,16116849139102230,"(10, 50)"
100,RLSSDstarstar,20210126191514_029,5304,16116849139215980,"(10, 50)"
100,RLSSDstarstar,20210126191514_033,51,16116849140333040,"(10, 50)"
100,RLSSDstarstar,20210126191514_034,10,16116849140346760,"(10, 50)"
100,RLSSDstarstar,20210126191514_102,59,16116849141007782,"(10, 50)"
100,RLSSDstarstar,20210126191514_103,13,16116849141030570,"(10, 50)"
100,RLSSDstarstar,20210126191514_105,5,16116849141051732,"(10, 50)"
100,RLSSDstarstar,20210126191514_119,6,16116849141192790,"(10, 50)"
100,RLSSDstarstar,20210126191514_134,388,16116849141243132,"(10, 50)"
100,RLSSDstarstar,20210126191514_241,5630,16116849141359640,"(10, 50)"
100,RLSSDstarstar,20210126191514_243,57,16116849142425038,"(10, 50)"
100,RLSSDstarstar,20210126191514_245,10,16116849142448760,"(10, 50)"
100,RLSSDstarstar,20210126191514_246,13,16116849142458950,"(10, 50)"
100,RLSSDstarstar,20210126191514_248,35,16116849142478660,"(10, 50)"
100,RLSSDstarstar,20210126191514_374,56,16116849143734570,"(10, 50)"
100,RLSSDstarstar,20210126191514_383,32,16116849143831930,"(10, 50)"
100,RLSSDstarstar,20210126191514_386,17,16116849143864010,"(10, 50)"
100,RLSSDstarstar,20210126191722_321,50,16116850423204730,"(10, 60)"
100,RLSSDstarstar,20210126191722_345,1243,16116850423245600,"(10, 60)"
100,RLSSDstarstar,20210126191722_347,28,16116850423465518,"(10, 60)"
100,RLSSDstarstar,20210126191722_348,39,16116850423479310,"(10, 60)"
100,RLSSDstarstar,20210126191722_354,33,16116850423536120,"(10, 60)"
100,RLSSDstarstar,20210126191722_357,28,16116850423565560,"(10, 60)"
100,RLSSDstarstar,20210126191722_362,18,16116850423618040,"(10, 60)"
100,RLSSDstarstar,20210126191722_369,130,16116850423660770,"(10, 60)"
100,RLSSDstarstar,20210126191722_424,25,16116850424236110,"(10, 60)"
100,RLSSDstarstar,20210126191722_432,372,16116850424255450,"(10, 60)"
100,RLSSDstarstar,20210126191722_435,33,16116850424342050,"(10, 60)"
100,RLSSDstarstar,20210126191722_438,162,16116850424359350,"(10, 60)"
100,RLSSDstarstar,20210126191722_529,18,16116850425290862,"(10, 60)"
100,RLSSDstarstar,20210126191722_532,8,16116850425321490,"(10, 60)"
100,RLSSDstarstar,20210126191722_534,76,16116850425331240,"(10, 60)"
100,RLSSDstarstar,20210126191722_602,16,16116850426025810,"(10, 60)"
100,RLSSDstarstar,20210126191722_684,6,16116850426846230,"(10, 60)"
100,RLSSDstarstar,20210126191722_687,60,16116850426861702,"(10, 60)"
100,RLSSDstarstar,20210126191722_696,135,16116850426936850,"(10, 60)"
100,RLSSDstarstar,20210126191722_703,125,16116850427000598,"(10, 60)"
100,RLSSDstarstar,20210126191722_73,6,16116850427306990,"(10, 60)"
100,RLSSDstarstar,20210126191722_734,115,16116850427315710,"(10, 60)"
100,RLSSDstarstar,20210126191722_755,629,16116850427450900,"(10, 60)"
100,RLSSDstarstar,20210126191722_762,57,16116850427612850,"(10, 60)"
100,RLSSDstarstar,20210126191722_767,150,16116850427643740,"(10, 60)"
100,RLSSDstarstar,20210126191722_8,725,16116850427872710,"(10, 60)"
100,RLSSDstarstar,20210126191722_837,1971,16116850428012790,"(10, 60)"
100,RLSSDstarstar,20210126191722_841,89,16116850428388080,"(10, 60)"
100,RLSSDstarstar,20210126191722_842,8,16116850428418270,"(10, 60)"
100,RLSSDstarstar,20210126191722_938,5535,16116850428432160,"(10, 60)"
100,RLSSDstarstar,20210126191722_94,2,16116850429401570,"(10, 60)"
100,RLSSDstarstar,20210126191723_046,6227,16116850429409650,"(10, 60)"
100,RLSSDstarstar,20210126191723_168,78,16116850431670080,"(10, 60)"
100,RLSSDstarstar,20210126191723_171,47,16116850431697560,"(10, 60)"
100,RLSSDstarstar,20210126191723_175,135,16116850431722478,"(10, 60)"
100,RLSSDstarstar,20210126191723_178,18,16116850431786038,"(10, 60)"
100,RLSSDstarstar,20210126191723_18,53,16116850431799450,"(10, 60)"
100,RLSSDstarstar,20210126191723_211,128,16116850432068952,"(10, 60)"
100,RLSSDstarstar,20210126191723_338,6787,16116850432120030,"(10, 60)"
100,RLSSDstarstar,20210126191723_34,9,16116850433402610,"(10, 60)"
100,RLSSDstarstar,20210126191723_345,132,16116850433413550,"(10, 60)"
100,RLSSDstarstar,20210126191723_449,5963,16116850433460930,"(10, 60)"
100,RLSSDstarstar,20210126191723_452,72,16116850434507540,"(10, 60)"
100,RLSSDstarstar,20210126191723_484,46,16116850434835520,"(10, 60)"
100,RLSSDstarstar,20210126191723_488,134,16116850434854420,"(10, 60)"
100,RLSSDstarstar,20210126191723_491,120,16116850434888958,"(10, 60)"
100,RLSSDstarstar,20210126191723_54,2003,16116850434998000,"(10, 60)"
100,RLSSDstarstar,20210126191723_545,15,16116850435448610,"(10, 60)"
100,RLSSDstarstar,20210126191723_547,110,16116850435458350,"(10, 60)"
100,RLSSDstarstar,20210126191723_587,122,16116850435843092,"(10, 60)"
100,RLSSDstarstar,20210126191723_591,8,16116850435907640,"(10, 60)"
100,RLSSDstarstar,20210126191723_593,67,16116850435917580,"(10, 60)"
100,RLSSDstarstar,20210126191723_595,10,16116850435946810,"(10, 60)"
100,RLSSDstarstar,20210126191723_596,5,16116850435959150,"(10, 60)"
100,RLSSDstarstar,20210126191723_603,2,16116850436033910,"(10, 60)"
100,RLSSDstarstar,20210126191723_605,33,16116850436044030,"(10, 60)"
100,RLSSDstarstar,20210126191723_606,7,16116850436062510,"(10, 60)"
100,RLSSDstarstar,20210126191723_607,10,16116850436072618,"(10, 60)"
100,RLSSDstarstar,20210126191723_719,19,16116850437189640,"(10, 60)"
100,RLSSDstarstar,20210126191723_751,14,16116850437510710,"(10, 60)"
100,RLSSDstarstar,20210126191723_753,59,16116850437520822,"(10, 60)"
100,RLSSDstarstar,20210126191723_755,24,16116850437550868,"(10, 60)"
100,RLSSDstarstar,20210126191723_78,6,16116850437807880,"(10, 60)"
100,RLSSDstarstar,20210126191723_792,407,16116850437841030,"(10, 60)"
100,RLSSDstarstar,20210126191723_804,421,16116850437971670,"(10, 60)"
100,RLSSDstarstar,20210126191723_905,6044,16116850438049880,"(10, 60)"
100,RLSSDstarstar,20210126191723_906,30,16116850439060668,"(10, 60)"
100,RLSSDstarstar,20210126191723_947,2025,16116850439148720,"(10, 60)"
100,RLSSDstarstar,20210126191724_002,3,16116850440028260,"(10, 60)"
100,RLSSDstarstar,20210126191724_009,109,16116850440064260,"(10, 60)"
100,RLSSDstarstar,20210126191724_029,50,16116850440288330,"(10, 60)"
100,RLSSDstarstar,20210126191724_031,45,16116850440309170,"(10, 60)"
100,RLSSDstarstar,20210126191724_042,573,16116850440323420,"(10, 60)"
100,RLSSDstarstar,20210126191724_045,13,16116850440449550,"(10, 60)"
100,RLSSDstarstar,20210126191724_05,187,16116850440459508,"(10, 60)"
100,RLSSDstarstar,20210126191724_052,47,16116850440510680,"(10, 60)"
100,RLSSDstarstar,20210126191724_053,22,16116850440531130,"(10, 60)"
100,RLSSDstarstar,20210126191724_066,615,16116850440543000,"(10, 60)"
100,RLSSDstarstar,20210126191724_148,1439,16116850441178480,"(10, 60)"
100,RLSSDstarstar,20210126191724_204,12,16116850442045720,"(10, 60)"
100,RLSSDstarstar,20210126191724_238,1515,16116850442055090,"(10, 60)"
100,RLSSDstarstar,20210126191724_292,62,16116850442914290,"(10, 60)"
100,RLSSDstarstar,20210126191724_317,1462,16116850442943390,"(10, 60)"
100,RLSSDstarstar,20210126191724_32,65,16116850443199160,"(10, 60)"
100,RLSSDstarstar,20210126191724_351,1240,16116850443245562,"(10, 60)"
100,RLSSDstarstar,20210126191724_395,2080,16116850443560710,"(10, 60)"
100,RLSSDstarstar,20210126191724_481,44,16116850444813760,"(10, 60)"
100,RLSSDstarstar,20210126191724_488,312,16116850444826068,"(10, 60)"
100,RLSSDstarstar,20210126191724_495,236,16116850444896070,"(10, 60)"
100,RLSSDstarstar,20210126191724_575,4701,16116850444960700,"(10, 60)"
100,RLSSDstarstar,20210126191724_577,17,16116850445769752,"(10, 60)"
100,RLSSDstarstar,20210126191724_604,44,16116850446037210,"(10, 60)"
100,RLSSDstarstar,20210126191724_649,15,16116850446496100,"(10, 60)"
100,RLSSDstarstar,20210126191724_655,237,16116850446507880,"(10, 60)"
100,RLSSDstarstar,20210126191724_661,177,16116850446566120,"(10, 60)"
100,RLSSDstarstar,20210126191724_662,32,16116850446623380,"(10, 60)"
100,RLSSDstarstar,20210126191724_692,16,16116850446918910,"(10, 60)"
100,RLSSDstarstar,20210126191724_694,45,16116850446938250,"(10, 60)"
100,RLSSDstarstar,20210126191724_72,1559,16116850446954690,"(10, 60)"
100,RLSSDstarstar,20210126191724_783,55,16116850447823570,"(10, 60)"
100,RLSSDstarstar,20210126192034_398,2,16116852343982120,"(10, 20)"
100,RLSSDstarstar,20210126192034_4,28,16116852344003520,"(10, 20)"
100,RLSSDstarstar,20210126192034_432,2,16116852344320158,"(10, 20)"
100,RLSSDstarstar,20210126192034_432,43,16116852344326330,"(10, 20)"
100,RLSSDstarstar,20210126192034_433,45,16116852344332810,"(10, 20)"
100,RLSSDstarstar,20210126192036_679,10,16116852366792272,"(10, 20)"
100,RLSSDstarstar,20210126192036_684,1,16116852366846020,"(10, 20)"
100,RLSSDstarstar,20210126192036_685,1,16116852366850670,"(10, 20)"
100,RLSSDstarstar,20210126192036_685,8,16116852366855112,"(10, 20)"
100,RLSSDstarstar,20210126192036_686,18,16116852366859970,"(10, 20)"
400,RLSSDstarstar,20210126192139_69,1639,16116852996375598,"(20, 120)"
400,RLSSDstarstar,20210126192357_396,64544,16116854361411410,"(20, 120)"
400,RLSSDstarstar,20210126192357_399,77,16116854373977430,"(20, 120)"
400,RLSSDstarstar,20210126192357_402,146,16116854373997260,"(20, 120)"
400,RLSSDstarstar,20210126192357_474,3473,16116854374038538,"(20, 120)"
400,RLSSDstarstar,20210126192357_604,6749,16116854374752850,"(20, 120)"
400,RLSSDstarstar,20210126192651_893,436,16116856118847088,"(20, 120)"
400,RLSSDstarstar,20210126192651_976,104,16116856119741660,"(20, 120)"
400,RLSSDstarstar,20210126192726_024,966721,16116856237010010,"(20, 120)"
400,RLSSDstarstar,20210126192726_03,285,16116856460255600,"(20, 120)"
400,RLSSDstarstar,20210126192726_398,18254,16116856460316060,"(20, 120)"
400,RLSSDstarstar,20210126192727_534,247,16116856475294620,"(20, 120)"
400,RLSSDstarstar,20210126192728_494,48406,16116856475347310,"(20, 120)"
400,RLSSDstarstar,20210126192728_498,165,16116856484949620,"(20, 120)"
400,RLSSDstarstar,20210126192728_595,5065,16116856484987290,"(20, 120)"
400,RLSSDstarstar,20210126192728_618,1009,16116856485975390,"(20, 120)"
400,RLSSDstarstar,20210126192729_565,49700,16116856486188430,"(20, 120)"
400,RLSSDstarstar,20210126192729_599,1636,16116856495670020,"(20, 120)"
400,RLSSDstarstar,20210126192729_777,61,16116856497760510,"(20, 120)"
400,RLSSDstarstar,20210126192729_778,38,16116856497779688,"(20, 120)"
400,RLSSDstarstar,20210126192731_012,3195,16116856509296538,"(20, 120)"
400,RLSSDstarstar,20210126192954_822,99,16116857948207900,"(20, 120)"
400,RLSSDstarstar,20210126192955_319,365,16116857953122498,"(20, 120)"
400,RLSSDstarstar,20210126192955_32,35,16116857953201770,"(20, 120)"
400,RLSSDstarstar,20210126193353_395,8132216,16116858094239572,"(20, 120)"
400,RLSSDstarstar,20210126193353_734,761,16116860337165040,"(20, 120)"
400,RLSSDstarstar,20210126193446_532,2272375,16116860337349852,"(20, 120)"
400,RLSSDstarstar,20210126193511_756,931412,16116860866813020,"(20, 120)"
400,RLSSDstarstar,20210126193511_762,178,16116861117583530,"(20, 120)"
400,RLSSDstarstar,20210126193512_569,32019,16116861117634302,"(20, 120)"
400,RLSSDstarstar,20210126193512_572,86,16116861125705618,"(20, 120)"
400,RLSSDstarstar,20210126193514_81,85719,16116861125804340,"(20, 120)"
400,RLSSDstarstar,20210126193520_453,120265,16116861167094670,"(20, 120)"
400,RLSSDstarstar,20210126193521_944,57112,16116861204560050,"(20, 120)"
400,RLSSDstarstar,20210126193534_639,560543,16116861219449840,"(20, 120)"
400,RLSSDstarstar,20210126193557_097,922942,16116861361632730,"(20, 120)"
400,RLSSDstarstar,20210126193921_383,8149413,16116861570982820,"(20, 120)"
100,RLSSDstarstar,20210126193921_39,3,16116863613906470,"(10, 20)"
100,RLSSDstarstar,20210126193921_415,8,16116863614152310,"(10, 20)"
400,RLSSDstarstar,20210126193921_625,101,16116863616223770,"(20, 120)"
400,RLSSDstarstar,20210126193921_636,395,16116863616260290,"(20, 120)"
400,RLSSDstarstar,20210126193921_645,67,16116863616438730,"(20, 120)"
400,RLSSDstarstar,20210126194039_552,18763,16116864391480228,"(20, 120)"
400,RLSSDstarstar,20210126194039_635,2890,16116864395568130,"(20, 120)"
400,RLSSDstarstar,20210126194039_676,430,16116864396526360,"(20, 120)"
400,RLSSDstarstar,20210126194039_686,88,16116864396828820,"(20, 120)"
400,RLSSDstarstar,20210126194039_753,171,16116864397479100,"(20, 120)"
400,RLSSDstarstar,20210126194247_032,23146,16116865665792670,"(20, 120)"
400,RLSSDstarstar,20210126194247_715,95,16116865677137750,"(20, 120)"
400,RLSSDstarstar,20210126194247_745,1483,16116865677162570,"(20, 120)"
400,RLSSDstarstar,20210126194247_751,263,16116865677460670,"(20, 120)"
400,RLSSDstarstar,20210126194249_077,21249,16116865686882760,"(20, 120)"
400,RLSSDstarstar,20210126194249_301,36,16116865693005372,"(20, 120)"
400,RLSSDstarstar,20210126194249_316,189,16116865693131550,"(20, 120)"
400,RLSSDstarstar,20210126194334_875,2193461,16116865693389390,"(20, 120)"
400,RLSSDstarstar,20210126194717_156,9758552,16116866148762460,"(20, 120)"
400,RLSSDstarstar,20210126194901_408,4577146,16116868371590850,"(20, 120)"
400,RLSSDstarstar,20210126194901_44,108,16116869414380920,"(20, 120)"
400,RLSSDstarstar,20210126194901_747,152,16116869417440400,"(20, 120)"
400,RLSSDstarstar,20210126194902_733,48690,16116869417480258,"(20, 120)"
400,RLSSDstarstar,20210126194902_801,3092,16116869427354040,"(20, 120)"
400,RLSSDstarstar,20210126194902_811,97,16116869428099470,"(20, 120)"
400,RLSSDstarstar,20210126194904_054,56130,16116869428127070,"(20, 120)"
400,RLSSDstarstar,20210126194905_578,219,16116869455742840,"(20, 120)"
400,RLSSDstarstar,20210126194905_581,102,16116869455797080,"(20, 120)"
400,RLSSDstarstar,20210126194905_59,136,16116869455869390,"(20, 120)"
400,RLSSDstarstar,20210126194909_36,188485,16116869455907700,"(20, 120)"
400,RLSSDstarstar,20210126194955_45,2202534,16116869493617630,"(20, 120)"
400,RLSSDstarstar,20210126194955_454,66,16116869954526740,"(20, 120)"
400,RLSSDstarstar,20210126195338_738,4590663,16116871193860870,"(20, 120)"
400,RLSSDstarstar,20210126195338_743,166,16116872187399530,"(20, 120)"
400,RLSSDstarstar,20210126195441_157,226,16116872811534500,"(20, 120)"
400,RLSSDstarstar,20210126195759_608,9289862,16116872811699750,"(20, 120)"
400,RLSSDstarstar,20210126195759_613,125,16116874796112070,"(20, 120)"
400,RLSSDstarstar,20210126195803_929,216217,16116874796142390,"(20, 120)"
400,RLSSDstarstar,20210126195804_99,57598,16116874839325800,"(20, 120)"
400,RLSSDstarstar,20210126195804_993,105,16116874849918280,"(20, 120)"
400,RLSSDstarstar,20210126195804_996,83,16116874849946360,"(20, 120)"
400,RLSSDstarstar,20210126195805_062,3147,16116874849971860,"(20, 120)"
400,RLSSDstarstar,20210126195805_629,28940,16116874850629730,"(20, 120)"
400,RLSSDstarstar,20210126195852_155,2399039,16116874856304850,"(20, 120)"
400,RLSSDstarstar,20210126195852_193,1589,16116875321570790,"(20, 120)"
400,RLSSDstarstar,20210126195906_263,267,16116875462568500,"(20, 120)"
400,RLSSDstarstar,20210126195920_091,140,16116875600889860,"(20, 120)"
400,RLSSDstarstar,20210126195920_095,184,16116875600926500,"(20, 120)"
400,RLSSDstarstar,20210126195920_098,96,16116875600967382,"(20, 120)"
400,RLSSDstarstar,20210126195927_154,146,16116875671516640,"(20, 120)"
400,RLSSDstarstar,20210126195929_443,122717,16116875671598092,"(20, 120)"
400,RLSSDstarstar,20210126195929_447,133,16116875694450450,"(20, 120)"
400,RLSSDstarstar,20210126195929_451,93,16116875694485380,"(20, 120)"
400,RLSSDstarstar,20210126200247_024,81,16116877670225552,"(20, 120)"
400,RLSSDstarstar,20210126200550_528,9342621,16116877670307050,"(20, 120)"
400,RLSSDstarstar,20210126200550_721,9726,16116879505327170,"(20, 120)"
400,RLSSDstarstar,20210126200624_402,1757096,16116879507221730,"(20, 120)"
400,RLSSDstarstar,20210126200624_406,70,16116879844055860,"(20, 120)"
400,RLSSDstarstar,20210126200624_775,18893,16116879844077930,"(20, 120)"
400,RLSSDstarstar,20210126200707_949,2284812,16116879847762530,"(20, 120)"
400,RLSSDstarstar,20210126200708_407,22869,16116880279508650,"(20, 120)"
400,RLSSDstarstar,20210126200708_657,87,16116880286561502,"(20, 120)"
400,RLSSDstarstar,20210126200924_646,500,16116881646350270,"(20, 120)"
400,RLSSDstarstar,20210126200924_744,4978,16116881646482602,"(20, 120)"
400,RLSSDstarstar,20210126200924_753,382,16116881647456810,"(20, 120)"
400,RLSSDstarstar,20210126200924_769,778,16116881647542860,"(20, 120)"
400,RLSSDstarstar,20210126200924_774,91,16116881647732288,"(20, 120)"
400,RLSSDstarstar,20210126200925_589,50,16116881655877420,"(20, 120)"
400,RLSSDstarstar,20210126201239_889,41,16116883598882762,"(20, 120)"
400,RLSSDstarstar,20210126201241_511,85515,16116883598899642,"(20, 120)"
400,RLSSDstarstar,20210126201242_262,233,16116883622571750,"(20, 120)"
400,RLSSDstarstar,20210126201242_267,121,16116883622655950,"(20, 120)"
400,RLSSDstarstar,20210126201242_332,103,16116883623305120,"(20, 120)"
400,RLSSDstarstar,20210126201607_727,452,16116885677176280,"(20, 120)"
400,RLSSDstarstar,20210126201642_025,133,16116886020234740,"(20, 120)"
400,RLSSDstarstar,20210126201742_058,127,16116886620559120,"(20, 120)"
400,RLSSDstarstar,20210126201742_062,179,16116886620590780,"(20, 120)"
400,RLSSDstarstar,20210126201813_056,207,16116886930529870,"(20, 120)"
400,RLSSDstarstar,20210126202137_891,195,16116888978883360,"(20, 120)"
400,RLSSDstarstar,20210126202139_472,85441,16116888978937358,"(20, 120)"
400,RLSSDstarstar,20210126202158_043,952978,16116888994731040,"(20, 120)"
400,RLSSDstarstar,20210126202437_141,8215491,16116889180448280,"(20, 120)"
400,RLSSDstarstar,20210126202437_149,155,16116890771459670,"(20, 120)"
400,RLSSDstarstar,20210126202450_436,33,16116890904355860,"(20, 120)"
400,RLSSDstarstar,20210126202450_831,21890,16116890904371070,"(20, 120)"
400,RLSSDstarstar,20210126202756_676,9601557,16116890908360810,"(20, 120)"
400,RLSSDstarstar,20210126203209_725,57,16116895297244160,"(20, 120)"
400,RLSSDstarstar,20210126203209_73,149,16116895297273108,"(20, 120)"
400,RLSSDstarstar,20210126203210_211,24567,16116895297347660,"(20, 120)"
400,RLSSDstarstar,20210126203210_231,38,16116895302308928,"(20, 120)"
400,RLSSDstarstar,20210126203508_694,9260938,16116895302326730,"(20, 120)"
400,RLSSDstarstar,20210126203508_697,88,16116897086953970,"(20, 120)"
400,RLSSDstarstar,20210126203509_579,175,16116897095755020,"(20, 120)"
49787136,RLSSDstarstar,20210201202931_874,33813,16122077687444590,24
9475854336,RLSSDstarstar,20210201203040_475,220974,16122078028964780,48
53084160000,RLSSDstarstar,20210201203419_767,380370,16122079651543428,60
1049760000,RLSSDstarstar,20210201203428_709,85976,16122080601144350,36
